id,name,minplayers,maxplayers,minplaytime,maxplaytime,minage,bayesaverage,complexity,yearpublished
102652,Sentinels of the Multiverse,2.0,5.0,30.0,60.0,8.0,6.84908,2.5184,2011
290236,Canvas,1.0,5.0,30.0,30.0,10.0,6.92117,1.7289,2021
155362,Ca$h 'n Guns: Second Edition,4.0,8.0,30.0,30.0,10.0,6.61532,1.25,2014
77130,Sid Meier's Civilization: The Board Game,2.0,4.0,120.0,240.0,13.0,7.06428,3.8982,2010
823,The Lord of the Rings,2.0,5.0,60.0,90.0,12.0,6.53545,2.5317,2000
293014,Nidavellir,2.0,5.0,45.0,45.0,10.0,7.26689,2.1183,2020
27627,Talisman: Revised 4th Edition,2.0,6.0,90.0,90.0,13.0,6.22792,2.1716,2007
300531,Paleo,2.0,4.0,45.0,60.0,10.0,7.30599,2.6533,2020
233371,Clank! In! Space!: A Deck-Building Adventure,2.0,4.0,45.0,90.0,12.0,7.42629,2.5738,2017
43111,Chaos in the Old World,3.0,4.0,60.0,120.0,13.0,7.33565,3.1968,2009
220877,Rajas of the Ganges,2.0,4.0,45.0,75.0,12.0,7.41216,2.9,2017
20100,Wits & Wagers,3.0,7.0,25.0,25.0,10.0,6.72793,1.2047,2005
555,The Princes of Florence,1.0,5.0,75.0,100.0,12.0,7.20005,3.2398,2000
277085,Love Letter,2.0,6.0,20.0,20.0,10.0,7.18739,1.1199,2019
410201,Wyrmspan,1.0,5.0,90.0,90.0,14.0,7.53527,2.8266,2024
1219,Labyrinth,2.0,4.0,20.0,20.0,8.0,6.23364,1.3435,1986
150145,Skull King,2.0,8.0,30.0,30.0,8.0,7.21155,1.7283,2013
21241,Neuroshima Hex,2.0,4.0,30.0,30.0,8.0,7.07304,2.6088,2006
279537,The Search for Planet X,1.0,4.0,60.0,75.0,13.0,7.55028,2.4294,2020
27588,Zooloretto,2.0,5.0,45.0,45.0,8.0,6.58489,1.8562,2007
227224,The Red Cathedral,1.0,4.0,80.0,80.0,10.0,7.32764,2.8131,2020
131260,Qwixx,2.0,5.0,15.0,15.0,8.0,6.65819,1.1098,2012
171668,The Grizzled,2.0,5.0,30.0,30.0,14.0,6.8638,1.9714,2015
128621,Viticulture,2.0,6.0,90.0,90.0,13.0,7.18097,2.9487,2013
97207,Dungeon Petz,2.0,4.0,90.0,90.0,13.0,7.11309,3.6337,2011
48726,Alien Frontiers,2.0,4.0,90.0,90.0,13.0,7.07837,2.5647,2010
181279,Fury of Dracula (Third/Fourth Edition),2.0,5.0,120.0,180.0,14.0,7.08891,3.2827,2015
2471,Zombies!!!,2.0,6.0,60.0,90.0,15.0,5.60912,1.6117,2001
203993,Lorenzo il Magnifico,2.0,4.0,60.0,120.0,12.0,7.48764,3.2896,2016
197376,Charterstone,1.0,6.0,45.0,75.0,14.0,6.88499,2.8571,2017
215311,Downforce,2.0,6.0,20.0,40.0,10.0,6.99098,1.7331,2017
271896,Star Wars: Outer Rim,1.0,4.0,120.0,180.0,14.0,7.37142,2.5975,2019
154597,Hive Pocket,2.0,2.0,20.0,20.0,9.0,7.33834,2.2054,2010
31627,Ticket to Ride: Nordic Countries,2.0,3.0,30.0,60.0,8.0,7.29722,1.9635,2007
271320,The Castles of Burgundy,1.0,4.0,70.0,120.0,12.0,8.0133,2.9156,2019
699,HeroQuest,2.0,5.0,90.0,90.0,14.0,6.83841,2.1283,1989
256226,Azul: Stained Glass of Sintra,2.0,4.0,30.0,45.0,8.0,6.99259,2.0129,2018
150312,Welcome to the Dungeon,2.0,4.0,30.0,30.0,10.0,6.36919,1.2351,2013
184267,On Mars,1.0,4.0,90.0,150.0,14.0,7.74199,4.6253,2020
184921,Bunny Kingdom,2.0,4.0,40.0,60.0,12.0,7.10584,2.2993,2017
246192,Gizmos,2.0,4.0,40.0,50.0,14.0,7.07533,2.0557,2018
19857,Glory to Rome,2.0,5.0,60.0,60.0,12.0,7.21161,2.9331,2005
245654,Railroad Ink: Deep Blue Edition,1.0,6.0,20.0,30.0,8.0,6.88837,1.4669,2018
416851,Castle Combo,2.0,5.0,10.0,25.0,10.0,7.33366,1.7361,2024
206718,Ethnos,2.0,6.0,45.0,60.0,14.0,7.16541,2.1091,2017
125618,Libertalia,2.0,6.0,40.0,60.0,14.0,6.86295,2.2324,2012
25292,Merchants & Marauders,2.0,4.0,180.0,180.0,13.0,7.07106,3.263,2010
20551,Shogun,3.0,5.0,90.0,120.0,12.0,7.18256,3.3614,2006
188920,This War of Mine: The Board Game,1.0,6.0,45.0,120.0,18.0,7.33501,3.3333,2017
278,Catan Card Game,2.0,2.0,60.0,120.0,10.0,6.48219,2.438,1996
274364,Watergate,2.0,2.0,30.0,60.0,12.0,7.38042,2.2928,2019
258779,Planet Unknown,1.0,6.0,60.0,80.0,10.0,7.41577,2.2542,2022
8098,Jungle Speed,2.0,10.0,10.0,10.0,7.0,6.2413,1.1285,1997
29368,Last Night on Earth: The Zombie Game,2.0,6.0,60.0,90.0,12.0,6.60703,2.2984,2007
329082,Radlands,2.0,2.0,20.0,40.0,14.0,7.35428,2.2699,2021
45315,Dungeon Lords,2.0,4.0,90.0,90.0,12.0,7.05584,3.5733,2009
268864,Undaunted: Normandy,2.0,2.0,45.0,60.0,14.0,7.3896,2.2713,2019
372,Schotten Totten,2.0,2.0,20.0,20.0,8.0,7.06072,1.6729,1999
119890,Agricola: All Creatures Big and Small,2.0,2.0,30.0,30.0,13.0,7.04082,2.3524,2012
365717,Clank!: Catacombs,2.0,4.0,45.0,90.0,13.0,7.77826,2.4888,2022
2921,The Game of Life,2.0,6.0,60.0,60.0,8.0,4.38973,1.1718,1960
1198,SET,1.0,20.0,30.0,30.0,6.0,6.29735,1.6499,1988
232832,Century: Golem Edition,2.0,5.0,30.0,45.0,8.0,7.23099,1.7128,2017
69789,Ascension: Deckbuilding Game,1.0,4.0,30.0,30.0,13.0,6.75842,2.1371,2010
1111,Taboo,4.0,10.0,20.0,20.0,12.0,6.14166,1.1991,1989
91536,Quarriors!,2.0,4.0,30.0,30.0,14.0,6.50348,1.969,2011
264220,Tainted Grail: The Fall of Avalon,1.0,4.0,60.0,120.0,14.0,7.49526,3.3698,2019
306735,Under Falling Skies,1.0,1.0,20.0,40.0,12.0,7.25197,2.3914,2020
83330,Mansions of Madness,2.0,5.0,120.0,180.0,13.0,6.90324,3.2431,2011
314491,Meadow,1.0,4.0,60.0,90.0,10.0,7.33575,2.2512,2021
483,Diplomacy,2.0,7.0,360.0,360.0,12.0,6.719,3.3234,1959
172386,Mombasa,2.0,4.0,75.0,150.0,12.0,7.47522,3.8873,2015
346703,7 Wonders: Architects,2.0,7.0,25.0,25.0,8.0,6.76271,1.3846,2021
196340,Yokohama,2.0,4.0,90.0,90.0,14.0,7.43909,3.2735,2016
183840,Oh My Goods!,2.0,4.0,30.0,30.0,10.0,6.74103,2.2982,2015
25554,Notre Dame,2.0,5.0,45.0,75.0,10.0,7.02995,2.7394,2007
173090,The Game,1.0,5.0,20.0,20.0,8.0,6.50181,1.2371,2015
4390,Carcassonne: Hunters and Gatherers,2.0,5.0,35.0,40.0,8.0,6.84831,1.9221,2002
146652,Legendary Encounters: An Alien Deck Building Game,1.0,5.0,30.0,60.0,17.0,7.36424,2.7073,2014
71721,Space Hulk: Death Angel – The Card Game,1.0,6.0,30.0,60.0,13.0,6.73841,2.4151,2010
413246,Bomb Busters,2.0,5.0,30.0,30.0,10.0,7.62405,2.0083,2024
1465,Wizard,3.0,6.0,45.0,45.0,10.0,6.73464,1.7025,1984
27225,Bananagrams,1.0,8.0,15.0,15.0,7.0,6.22573,1.2878,2006
66188,Fresco,2.0,4.0,60.0,60.0,10.0,6.96693,2.6381,2010
176396,Quadropolis,2.0,4.0,30.0,60.0,8.0,6.93253,2.2042,2016
295486,My City,2.0,4.0,30.0,30.0,10.0,7.2441,1.9815,2020
318084,Furnace,2.0,4.0,30.0,60.0,12.0,7.07999,2.3225,2020
298047,Marvel United,1.0,4.0,40.0,40.0,14.0,7.16778,1.8413,2020
260180,Project L,1.0,4.0,20.0,40.0,8.0,7.109,1.5581,2020
338960,Slay the Spire: The Board Game,1.0,4.0,30.0,150.0,12.0,8.03442,2.9008,2024
232405,Western Legends,2.0,6.0,60.0,90.0,14.0,7.21616,2.8529,2018
34119,Tales of the Arabian Nights,2.0,6.0,120.0,120.0,14.0,6.83905,2.155,2009
245638,Coimbra,2.0,4.0,60.0,90.0,14.0,7.25202,3.244,2018
332772,Revive,1.0,4.0,90.0,120.0,14.0,7.6208,3.4604,2022
345972,Cat in the Box: Deluxe Edition,2.0,5.0,20.0,40.0,13.0,7.11519,2.0456,2022
179275,One Deck Dungeon,1.0,2.0,30.0,45.0,14.0,6.64831,2.0922,2016
15818,Pick-omino,2.0,7.0,20.0,20.0,8.0,6.38957,1.1553,2005
161533,Lisboa,1.0,4.0,60.0,120.0,12.0,7.70811,4.5646,2017
133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,1.0,4.0,90.0,90.0,13.0,6.83062,2.7178,2013
209418,Dominion: Second Edition,2.0,4.0,30.0,30.0,14.0,7.39817,2.1673,2016
40398,Monopoly Deal Card Game,2.0,5.0,15.0,15.0,8.0,6.09434,1.3135,2008
25821,The Werewolves of Miller's Hollow,8.0,18.0,30.0,30.0,10.0,6.41585,1.3114,2001
42215,Tobago,2.0,4.0,60.0,60.0,10.0,6.83089,2.1359,2009
175117,Celestia,2.0,6.0,30.0,30.0,8.0,6.66159,1.3233,2015
143693,Glass Road,1.0,4.0,20.0,80.0,13.0,7.10052,2.957,2013
4098,Age of Steam,1.0,6.0,120.0,120.0,13.0,7.49157,3.8548,2002
194607,Mystic Vale,2.0,4.0,45.0,45.0,14.0,6.92578,2.26,2016
163068,Trickerion: Legends of Illusion,2.0,4.0,60.0,180.0,14.0,7.5376,4.2608,2015
126042,Nations,1.0,5.0,40.0,200.0,14.0,7.24023,3.5393,2013
172081,Burgle Bros.,1.0,4.0,45.0,90.0,12.0,7.06996,2.3116,2015
251658,Sprawlopolis,1.0,4.0,15.0,20.0,8.0,6.96048,1.8013,2018
31594,In the Year of the Dragon,2.0,5.0,75.0,100.0,12.0,6.99376,3.0766,2007
138161,Firefly: The Game,1.0,4.0,120.0,240.0,13.0,6.98265,2.9542,2013
17133,Railways of the World,2.0,6.0,120.0,120.0,10.0,7.29399,3.015,2005
249259,War Chest,2.0,4.0,30.0,30.0,14.0,7.38907,2.3172,2018
159675,Fields of Arle,1.0,2.0,60.0,120.0,13.0,7.59163,3.847,2014
117959,Las Vegas,2.0,5.0,30.0,30.0,8.0,6.89522,1.1673,2012
47,Chinatown,3.0,5.0,60.0,60.0,12.0,7.10914,2.2241,1999
176920,Mission: Red Planet (Second/Third Edition),2.0,6.0,45.0,90.0,14.0,7.06332,2.2168,2015
2375,Sequence,2.0,12.0,10.0,30.0,7.0,5.97871,1.3055,1982
322289,Darwin's Journey,1.0,4.0,60.0,120.0,14.0,7.63242,3.894,2023
37380,Roll Through the Ages: The Bronze Age,1.0,4.0,30.0,45.0,8.0,6.6139,1.7837,2008
165722,KLASK,2.0,2.0,10.0,10.0,8.0,7.26234,1.0453,2014
321608,Hegemony: Lead Your Class to Victory,2.0,4.0,90.0,180.0,14.0,7.82518,4.2549,2023
136888,Bruges,2.0,4.0,60.0,60.0,13.0,7.10076,2.7556,2013
329839,So Clover!,3.0,6.0,30.0,30.0,10.0,7.24432,1.1171,2021
177524,ICECOOL,2.0,4.0,30.0,30.0,6.0,6.55067,1.0564,2016
91514,Rhino Hero,2.0,5.0,5.0,15.0,5.0,6.62835,1.0202,2011
2425,Battleship,2.0,2.0,30.0,30.0,8.0,4.80446,1.1992,1931
203420,EXIT: The Game – The Abandoned Cabin,1.0,6.0,60.0,120.0,12.0,7.07336,2.5377,2016
1258,Phase 10,2.0,6.0,45.0,45.0,8.0,5.21517,1.2511,1982
316377,7 Wonders (Second Edition),3.0,7.0,30.0,30.0,10.0,7.36206,2.266,2020
194879,Not Alone,2.0,7.0,30.0,45.0,10.0,6.66638,2.0038,2016
160851,Lanterns: The Harvest Festival,2.0,4.0,30.0,30.0,8.0,6.59446,1.5448,2015
146886,La Granja,1.0,4.0,90.0,120.0,12.0,7.23174,3.5694,2014
310873,Carnegie,1.0,4.0,90.0,120.0,12.0,7.52076,3.8169,2022
183251,Karuba,2.0,4.0,30.0,40.0,8.0,6.86203,1.4234,2015
9216,Goa,2.0,4.0,90.0,90.0,12.0,7.18586,3.3631,2004
296912,Fort,2.0,4.0,20.0,40.0,10.0,6.75895,2.4456,2020
17226,Descent: Journeys in the Dark,2.0,5.0,120.0,240.0,13.0,6.89486,3.346,2005
198928,Iberia,2.0,5.0,45.0,45.0,8.0,7.42855,2.5877,2016
171499,Cacao,2.0,4.0,45.0,45.0,8.0,6.77848,1.8238,2015
90137,Blood Bowl: Team Manager – The Card Game,2.0,4.0,60.0,120.0,14.0,7.04808,2.347,2011
232043,Queendomino,2.0,4.0,25.0,25.0,8.0,6.8344,2.0698,2017
168435,Between Two Cities,1.0,7.0,25.0,25.0,14.0,6.70633,1.8141,2015
352515,Trio,3.0,6.0,15.0,15.0,6.0,7.01392,1.0745,2021
234190,Unstable Unicorns,2.0,8.0,30.0,60.0,8.0,5.94431,1.4837,2017
150,PitchCar,2.0,8.0,30.0,30.0,6.0,6.9775,1.1205,1995
363622,The Castles of Burgundy: Special Edition,1.0,4.0,70.0,120.0,12.0,8.48554,2.8416,2023
257501,KeyForge: Call of the Archons,2.0,2.0,15.0,45.0,14.0,6.72358,2.4872,2018
207830,5-Minute Dungeon,2.0,5.0,5.0,30.0,8.0,6.58605,1.1262,2017
240980,Blood on the Clocktower,6.0,21.0,30.0,120.0,15.0,7.72034,3.0362,2022
39683,At the Gates of Loyang,1.0,4.0,60.0,120.0,10.0,7.01776,3.1126,2009
285967,Ankh: Gods of Egypt,2.0,5.0,90.0,90.0,14.0,7.26852,3.1321,2021
70149,Ora et Labora,1.0,4.0,60.0,180.0,13.0,7.28777,3.8873,2011
296151,Viscounts of the West Kingdom,1.0,4.0,60.0,90.0,12.0,7.36708,3.4555,2020
2381,Scattergories,2.0,6.0,30.0,30.0,12.0,6.08281,1.3567,1988
97786,Small World Underground,2.0,5.0,30.0,90.0,8.0,6.874,2.5898,2011
223321,Detective: A Modern Crime Board Game,1.0,5.0,120.0,180.0,16.0,7.15894,2.7438,2018
172308,Broom Service,2.0,5.0,30.0,75.0,10.0,6.86213,2.3846,2015
141572,Paperback,2.0,5.0,45.0,45.0,8.0,6.80424,2.0033,2014
98,Axis & Allies,2.0,5.0,180.0,180.0,12.0,6.28199,3.0348,1981
133848,Euphoria: Build a Better Dystopia,2.0,6.0,60.0,60.0,13.0,6.84785,3.1111,2013
277659,Final Girl,1.0,1.0,20.0,60.0,14.0,7.60721,2.7587,2021
266507,Clank! Legacy: Acquisitions Incorporated,2.0,4.0,90.0,120.0,13.0,7.93482,2.7396,2019
180593,The Bloody Inn,1.0,4.0,30.0,60.0,14.0,6.78204,2.3484,2015
370591,Dorfromantik: The Board Game,1.0,6.0,30.0,60.0,8.0,7.17419,1.6353,2022
139030,Mascarade,2.0,13.0,30.0,30.0,10.0,6.32817,1.5284,2013
156336,Onirim (Second Edition),1.0,2.0,15.0,15.0,10.0,6.73145,1.6111,2014
195421,Near and Far,2.0,4.0,90.0,120.0,13.0,7.22722,2.9039,2017
82222,Xia: Legends of a Drift System,3.0,5.0,60.0,180.0,12.0,7.36616,3.2034,2014
93260,Summoner Wars: Master Set,2.0,4.0,30.0,60.0,9.0,7.08279,2.5156,2011
150658,Pandemic: The Cure,2.0,5.0,30.0,30.0,8.0,6.90413,2.0673,2014
257499,Arkham Horror (Third Edition),1.0,6.0,120.0,180.0,14.0,7.14117,3.3763,2018
172242,Exploding Kittens: NSFW Edition,2.0,5.0,10.0,20.0,18.0,5.95931,1.0823,2015
192153,Reign of Cthulhu,2.0,4.0,40.0,40.0,14.0,6.95383,2.1681,2016
274637,"Unmatched: Battle of Legends, Volume One",2.0,4.0,20.0,40.0,9.0,7.21144,1.9563,2019
73761,K2,1.0,5.0,60.0,60.0,8.0,6.70707,2.2475,2010
97842,Last Will,2.0,5.0,45.0,75.0,14.0,6.85926,2.7157,2011
9609,War of the Ring,2.0,4.0,120.0,120.0,12.0,7.33045,3.8496,2004
374173,Star Wars: The Deckbuilding Game,2.0,2.0,30.0,90.0,12.0,7.33952,2.044,2023
91312,Discworld: Ankh-Morpork,2.0,4.0,60.0,60.0,11.0,6.87369,2.2069,2011
177639,Raptor,2.0,2.0,30.0,30.0,9.0,6.87795,2.0791,2015
83195,Ghost Blitz,2.0,8.0,20.0,20.0,8.0,6.43516,1.13,2010
283355,Dune,2.0,6.0,120.0,180.0,14.0,7.35162,3.9788,2019
189932,Tyrants of the Underdark,2.0,4.0,60.0,60.0,14.0,7.41836,2.5363,2016
298069,Cubitos,2.0,4.0,30.0,60.0,10.0,6.99262,2.1674,2021
112,Condottiere,2.0,6.0,20.0,45.0,10.0,6.6219,1.9514,1995
247367,"Air, Land, & Sea",2.0,2.0,20.0,20.0,14.0,7.06906,1.7337,2019
155068,Arcadia Quest,2.0,4.0,60.0,60.0,13.0,7.12506,2.5361,2014
68425,Eminent Domain,2.0,4.0,45.0,45.0,10.0,6.6839,2.5099,2011
6472,A Game of Thrones,3.0,5.0,180.0,180.0,12.0,6.78786,3.4497,2003
127060,Bora Bora,2.0,4.0,60.0,120.0,12.0,7.16918,3.7259,2013
53953,Thunderstone,1.0,5.0,60.0,60.0,12.0,6.61071,2.5039,2009
304783,Hadrian's Wall,1.0,6.0,30.0,60.0,12.0,7.40843,3.1729,2021
135779,A Fake Artist Goes to New York,5.0,10.0,20.0,20.0,8.0,6.79621,1.0968,2011
227935,Wonderland's War,2.0,5.0,45.0,125.0,13.0,7.50394,3.0347,2022
356123,Turing Machine,1.0,4.0,20.0,20.0,14.0,7.17779,2.5316,2022
193037,Dead of Winter: The Long Night,2.0,5.0,60.0,120.0,14.0,7.06435,3.3333,2016
19237,Ca$h 'n Gun$,4.0,6.0,30.0,30.0,10.0,6.34106,1.276,2005
308765,Praga Caput Regni,1.0,4.0,45.0,150.0,14.0,7.37163,3.729,2020
2719,Connect Four,2.0,2.0,10.0,10.0,6.0,5.05618,1.1783,1974
367966,Endeavor: Deep Sea,1.0,4.0,60.0,120.0,10.0,7.67739,2.924,2024
16986,Ubongo,1.0,4.0,25.0,25.0,8.0,6.4094,1.4925,2003
295374,Long Shot: The Dice Game,1.0,8.0,25.0,25.0,14.0,7.12611,1.9455,2022
244228,Reef,2.0,4.0,30.0,45.0,8.0,6.69779,1.8218,2018
27833,Steam,3.0,6.0,90.0,90.0,10.0,7.15598,3.4517,2009
22545,Age of Empires III: The Age of Discovery,2.0,5.0,90.0,120.0,10.0,7.10264,3.1231,2007
357563,Akropolis,1.0,4.0,20.0,30.0,8.0,7.04781,1.8021,2022
55690,Kingdom Death: Monster,1.0,4.0,60.0,180.0,17.0,7.61291,4.275,2015
266083,L.L.A.M.A.,2.0,6.0,20.0,20.0,8.0,6.27596,1.0532,2019
233398,Endeavor: Age of Sail,2.0,5.0,60.0,90.0,13.0,7.35706,2.8498,2018
284378,Kanban EV,1.0,4.0,60.0,180.0,14.0,7.80819,4.2945,2020
394,Kahuna,2.0,2.0,30.0,40.0,10.0,6.38338,2.052,1998
30869,Thebes,2.0,4.0,60.0,60.0,8.0,6.79646,2.153,2007
295770,Frosthaven,1.0,4.0,90.0,180.0,14.0,7.97378,4.4074,2022
140,Pit,3.0,8.0,30.0,90.0,7.0,6.19734,1.1514,1903
269210,Twice as Clever!,1.0,4.0,30.0,30.0,10.0,7.02977,2.2705,2019
366161,Wingspan Asia,1.0,2.0,40.0,70.0,10.0,7.6345,2.6552,2022
122298,Morels,2.0,2.0,30.0,30.0,10.0,6.64546,1.7366,2012
284435,Nova Luna,1.0,4.0,30.0,60.0,8.0,6.89013,1.8811,2019
163968,Elysium,2.0,4.0,60.0,60.0,14.0,6.85617,2.7679,2015
300877,New York Zoo,1.0,5.0,30.0,60.0,10.0,6.6897,1.9673,2020
285192,Destinies,1.0,3.0,90.0,150.0,14.0,7.07975,1.9193,2021
63628,The Manhattan Project,2.0,5.0,120.0,120.0,13.0,6.94003,2.9559,2012
429293,The Lord of the Rings: The Fellowship of the Ring – Trick-Taking Game,1.0,4.0,20.0,20.0,10.0,7.47956,1.9447,2025
88,Torres,2.0,4.0,60.0,60.0,10.0,6.74342,2.8451,1999
305096,Endless Winter: Paleoamericans,1.0,4.0,60.0,120.0,12.0,7.15921,3.3255,2022
7854,YINSH,2.0,2.0,30.0,60.0,9.0,7.26228,2.6232,2003
891,Cranium,4.0,99.0,60.0,60.0,13.0,5.57354,1.4158,1998
175155,Forbidden Stars,2.0,4.0,120.0,180.0,14.0,7.43645,3.8381,2015
1269,Skip-Bo,2.0,6.0,20.0,20.0,8.0,5.54377,1.1915,1967
385529,The Vale of Eternity,2.0,4.0,30.0,45.0,14.0,7.15082,2.1458,2023
327,Loopin' Louie,2.0,4.0,10.0,10.0,4.0,6.47463,1.0509,1992
436217,The Lord of the Rings: Fate of the Fellowship,1.0,5.0,60.0,150.0,14.0,7.67393,3.0928,2025
162082,Deus,2.0,4.0,60.0,90.0,14.0,6.90735,2.8231,2014
228341,Pulsar 2849,2.0,4.0,60.0,90.0,14.0,7.19098,3.3406,2017
51,Ricochet Robots,1.0,99.0,30.0,30.0,10.0,6.69801,2.3734,1999
624,Quoridor,2.0,4.0,15.0,15.0,8.0,6.35881,1.8224,1997
188866,Awkward Guests: The Walton Case,1.0,8.0,45.0,75.0,12.0,7.0849,2.3165,2016
234487,Altiplano,2.0,5.0,60.0,120.0,12.0,7.0199,3.2936,2017
329465,Red Rising,1.0,6.0,45.0,60.0,14.0,6.61809,2.3074,2021
294484,Unmatched: Cobble & Fog,2.0,4.0,20.0,40.0,9.0,7.37283,1.9662,2020
33160,Endeavor,3.0,5.0,90.0,90.0,12.0,6.98706,2.9112,2009
66589,Navegador,2.0,5.0,60.0,90.0,12.0,7.12325,3.0818,2010
200147,Kanagawa,2.0,4.0,45.0,45.0,10.0,6.67557,1.9913,2016
250458,Gùgōng,1.0,5.0,60.0,90.0,12.0,7.01812,3.085,2018
5404,Amun-Re,3.0,5.0,90.0,90.0,12.0,6.91275,3.0304,2003
144344,Rococo,2.0,5.0,60.0,120.0,12.0,7.16177,3.0871,2013
314040,Pandemic Legacy: Season 0,2.0,4.0,45.0,60.0,14.0,7.73522,3.1872,2020
128671,Spartacus: A Game of Blood and Treachery,3.0,4.0,120.0,180.0,17.0,6.99549,2.7275,2012
59946,Dungeons & Dragons: Castle Ravenloft Board Game,1.0,5.0,60.0,60.0,12.0,6.58916,2.4984,2010
271055,Dwellings of Eldervale,1.0,5.0,60.0,150.0,14.0,7.52115,3.2362,2020
291572,Oath,1.0,6.0,45.0,150.0,10.0,7.16746,4.1252,2021
265188,Glen More II: Chronicles,2.0,4.0,90.0,120.0,12.0,7.3605,3.006,2019
339789,Welcome to the Moon,1.0,6.0,25.0,30.0,10.0,7.35104,2.4521,2021
27708,1960: The Making of the President,2.0,2.0,90.0,120.0,12.0,7.16561,3.2022,2007
28086,Age of War,2.0,6.0,15.0,30.0,8.0,6.20575,1.1515,2006
66362,Glen More,2.0,5.0,60.0,60.0,13.0,6.93315,2.6723,2010
169124,Flick 'em Up!,2.0,10.0,30.0,45.0,7.0,6.54946,1.3462,2015
20963,Fury of Dracula (Second Edition),2.0,5.0,120.0,180.0,10.0,6.71313,2.9533,2005
163602,XCOM: The Board Game,1.0,4.0,60.0,120.0,14.0,6.63155,2.9121,2015
25417,BattleLore,2.0,2.0,60.0,60.0,10.0,6.90686,2.7666,2006
411567,The Gang,3.0,6.0,20.0,20.0,10.0,7.11601,1.6098,2024
30933,BANG! The Bullet!,3.0,8.0,20.0,40.0,8.0,6.53522,1.8458,2007
21348,Ticket to Ride: Märklin,2.0,5.0,30.0,60.0,8.0,6.99129,2.2422,2006
15363,Nexus Ops,2.0,4.0,90.0,90.0,12.0,6.84484,2.2327,2005
24310,The Red Dragon Inn,2.0,4.0,45.0,45.0,13.0,6.22655,1.6593,2007
10,Elfenland,2.0,6.0,60.0,60.0,10.0,6.41738,2.1483,1998
400314,Apiary,1.0,5.0,60.0,90.0,14.0,7.18028,3.0139,2023
299252,Here to Slay,2.0,6.0,30.0,60.0,10.0,6.42676,1.6915,2020
227789,Heaven & Ale,2.0,4.0,60.0,90.0,12.0,7.09835,3.1621,2017
171273,FUSE,1.0,5.0,10.0,10.0,10.0,6.66093,1.6647,2015
24068,Shadow Hunters,4.0,8.0,60.0,60.0,13.0,6.49371,1.8225,2005
27746,Colosseum,3.0,5.0,60.0,90.0,10.0,6.83411,2.7569,2007
1234,Once Upon a Time: The Storytelling Card Game,2.0,6.0,30.0,30.0,8.0,6.12571,1.3716,1993
345584,Mindbug: First Contact,2.0,2.0,15.0,25.0,8.0,7.06947,1.9298,2022
17329,Animal Upon Animal,2.0,4.0,15.0,15.0,4.0,6.48191,1.0383,2005
24508,Taluva,2.0,4.0,45.0,45.0,8.0,6.77611,2.2493,2006
14105,Commands & Colors: Ancients,2.0,2.0,60.0,60.0,12.0,7.27179,2.6869,2006
46,Medici,2.0,6.0,60.0,60.0,10.0,6.82893,2.2164,1995
245476,CuBirds,2.0,5.0,20.0,20.0,8.0,6.56529,1.3099,2018
72287,Mr. Jack Pocket,2.0,2.0,15.0,15.0,14.0,6.53514,1.8277,2010
13308,Niagara,3.0,5.0,30.0,45.0,8.0,6.22599,1.8342,2004
307002,Regicide,1.0,4.0,10.0,30.0,10.0,6.95112,1.9683,2020
13823,Fairy Tale,2.0,5.0,30.0,30.0,10.0,6.43803,1.7666,2004
590,Mille Bornes,2.0,6.0,45.0,45.0,8.0,5.60009,1.2504,1954
331106,The Witcher: Old World,1.0,5.0,90.0,150.0,14.0,7.17357,2.8808,2023
270673,Silver & Gold,2.0,4.0,20.0,20.0,8.0,6.8014,1.2169,2019
311193,Anno 1800: The Board Game,2.0,4.0,120.0,120.0,12.0,7.20729,3.1285,2020
24181,Imperial,2.0,6.0,120.0,180.0,13.0,7.11622,3.5576,2006
21882,Blue Moon City,2.0,4.0,30.0,50.0,14.0,6.69985,2.2852,2006
351040,Ready Set Bet,2.0,9.0,45.0,60.0,10.0,7.05697,1.3382,2022
295895,Distilled,1.0,5.0,30.0,150.0,14.0,7.23098,3.034,2023
131366,Eight-Minute Empire,2.0,5.0,8.0,20.0,13.0,6.3104,1.6253,2012
1293,Boggle,1.0,8.0,10.0,10.0,8.0,6.04108,1.4568,1972
128271,Ginkgopolis,1.0,5.0,45.0,45.0,13.0,7.06198,2.9091,2012
253664,Taco Cat Goat Cheese Pizza,2.0,8.0,10.0,30.0,8.0,6.16255,1.0335,2018
681,Quarto,2.0,2.0,20.0,20.0,8.0,6.56685,1.8681,1991
105134,Risk Legacy,3.0,5.0,60.0,60.0,13.0,6.89149,2.5872,2011
204027,Cottage Garden,1.0,4.0,60.0,60.0,8.0,6.53812,1.8936,2016
245934,Carpe Diem,2.0,4.0,45.0,75.0,10.0,7.04773,2.5387,2018
182631,Star Realms: Colony Wars,2.0,2.0,20.0,20.0,12.0,7.25067,1.8742,2015
232918,Fallout,1.0,4.0,120.0,180.0,14.0,6.49795,3.0134,2017
318184,Imperium: Classics,1.0,4.0,40.0,160.0,14.0,7.16222,3.6214,2021
284742,Honey Buzz,1.0,4.0,45.0,90.0,10.0,7.0283,2.7167,2020
85256,Timeline: Inventions,2.0,8.0,15.0,15.0,8.0,6.41113,1.0907,2010
13004,The Downfall of Pompeii,2.0,4.0,45.0,45.0,10.0,6.78965,1.8451,2004
